chromosome	start	end	count	lethal_mean	normal_mean	delta	F	pvalue	p_adj	DMR
chr22	26717849	26718492	14	0.5209	0.8818	-0.3608	15.6676	1.278e-06	9.831e-06	True
chr22	26718975	26719311	5	0.6857	0.89	-0.2043	25.4766	0.002425	0.003222	True
chr22	26723492	26723724	7	0.8023	0.9586	-0.1563	42.2834	0.0001149	0.0003116	True
chr22	26740349	26741351	9	0.4133	0.8784	-0.4651	35.2038	1.727e-06	1.264e-05	True
chr22	26743797	26744392	7	0.4453	0.8726	-0.4273	16.154	0.0004978	0.0009349	True
chr22	26754673	26755366	6	0.7154	0.9781	-0.2627	33.8102	2.152e-05	8.817e-05	True
chr22	26758991	26759622	5	0.0365	0.6194	-0.5829	36.5165	2.964e-05	0.0001115	True
chr22	26762286	26763078	6	0.7365	0.8981	-0.1615	44.7061	0.0004396	0.000856	True
chr22	26763466	26763586	5	0.6648	0.9483	-0.2835	21.8053	0.0009032	0.001477	True
chr22	26766825	26768314	15	0.5079	0.908	-0.4002	19.0664	3.838e-08	5.727e-07	True
chr22	26783863	26785127	6	0.4981	0.9513	-0.4532	24.0478	2.861e-05	0.0001084	True
chr22	26792595	26792887	6	0.6192	0.9413	-0.3221	17.4295	0.0005146	0.000962	True
chr22	26802270	26803206	7	0.7028	0.9502	-0.2474	21.8546	0.0004779	0.0009068	True
chr22	26819988	26821028	8	0.6766	0.9521	-0.2755	17.748	6.339e-05	0.0001995	True
chr22	26824619	26824686	8	0.1123	0.009	0.1033	132.5739	2.498e-07	2.758e-06	True
chr22	26833000	26833230	5	0.3688	0.2432	0.1256	25.3997	0.01005	0.01091	True
chr22	18231527	18231594	11	0.8965	0.7489	0.1476	37.9666	1.834e-06	1.326e-05	True
chr22	18231851	18231944	5	0.9067	0.6886	0.2181	32.7921	0.000444	0.0008612	True
chr22	26848426	26848829	17	0.7288	0.9299	-0.2012	20.2917	2.28e-07	2.54e-06	True
chr22	26861893	26862202	7	0.7962	0.9674	-0.1712	34.2371	0.000192	0.000456	True
chr22	26867954	26868490	5	0.8371	0.9651	-0.128	18.8114	0.01211	0.01293	True
chr22	26894923	26895204	9	0.8708	0.9639	-0.0931	30.7382	0.001668	0.002397	True
chr22	18235075	18235454	6	0.9196	0.743	0.1766	23.7399	0.003734	0.004594	True
chr22	26913580	26914157	5	0.845	0.9769	-0.1319	33.2676	0.001077	0.0017	True
chr22	26921336	26922010	5	0.8636	0.9867	-0.1231	31.0171	0.0003577	0.0007327	True
chr22	26926081	26926368	5	0.9041	0.9894	-0.0853	44.0542	0.0008723	0.001436	True
chr22	26927312	26927511	6	0.9458	0.8236	0.1222	19.2818	0.01289	0.01367	True
chr22	26939185	26939329	5	0.6496	0.9155	-0.2659	15.9157	0.004052	0.004897	True
chr22	17434941	17435204	6	0.6839	0.9178	-0.2339	35.3889	0.0008504	0.001406	True
chr22	26945309	26945406	5	0.4445	0.2133	0.2312	25.1266	0.001357	0.002027	True
chr22	26959875	26960643	17	0.888	0.5587	0.3293	18.4639	5.601e-08	7.696e-07	True
chr22	26975460	26976101	10	0.7526	0.4115	0.3411	16.5763	7.792e-05	0.000232	True
chr22	26982811	26983312	7	0.8616	0.7282	0.1334	19.5532	0.006592	0.007462	True
chr22	18243286	18243457	8	0.8988	0.7201	0.1787	20.9996	0.0005991	0.001076	True
chr22	27019128	27019374	14	0.7744	0.5758	0.1986	15.388	4.58e-05	0.0001569	True
chr22	27021502	27021569	6	0.8714	0.9837	-0.1124	47.8302	0.0002178	0.0005023	True
chr22	27021611	27021786	5	0.85	0.971	-0.121	29.3925	0.003307	0.004155	True
chr22	27030888	27031287	6	0.6515	0.9486	-0.2971	46.7026	2.804e-05	0.0001073	True
chr22	27053062	27053351	27	0.229	0.038	0.191	22.3083	2.314e-12	1.028e-10	True
chr22	27053396	27053474	11	0.1257	0.0134	0.1123	71.6737	5.428e-08	7.561e-07	True
chr22	27053559	27053674	10	0.1343	0.0206	0.1137	44.4807	3.403e-06	2.165e-05	True
chr22	27053880	27054014	7	0.2242	0.0334	0.1909	31.1833	9.04e-05	0.000259	True
chr22	27059046	27059444	7	0.5908	0.8621	-0.2714	15.9337	0.002382	0.003176	True
chr22	27060209	27060520	6	0.5132	0.9288	-0.4157	24.1352	0.0002942	0.0006312	True
chr22	27064223	27064643	8	0.7241	0.8688	-0.1447	27.7316	0.0007257	0.001244	True
chr22	27067401	27067467	5	0.5659	0.3944	0.1715	15.7217	0.01392	0.01465	True
chr22	27077445	27077715	5	0.9266	0.6563	0.2703	25.2731	0.001755	0.002499	True
chr22	27078794	27078854	5	0.8528	0.9774	-0.1246	23.128	0.003645	0.004497	True
chr22	27107731	27108216	6	0.8612	0.9815	-0.1203	22.5795	0.0004778	0.0009068	True
chr22	27117049	27117095	5	0.8942	0.9822	-0.088	20.994	0.004029	0.004873	True
chr22	27139752	27140263	8	0.8548	0.9809	-0.1261	37.7532	4.055e-05	0.0001411	True
chr22	27145149	27145367	5	0.8907	0.994	-0.1033	103.4437	1.285e-05	6.038e-05	True
chr22	27167635	27167780	5	0.9476	0.7664	0.1811	22.8621	0.007221	0.008104	True
chr22	27172174	27172950	11	0.8914	0.9834	-0.0919	26.7033	1.233e-05	5.855e-05	True
chr22	27176985	27177481	5	0.8841	0.986	-0.1019	37.8943	0.0008	0.001344	True
chr22	27180084	27180160	6	0.4031	0.2089	0.1942	18.0052	0.003136	0.00397	True
chr22	27188196	27188666	6	0.8691	0.9892	-0.1201	43.0774	6.16e-05	0.0001954	True
chr22	27212216	27212468	5	0.682	0.8482	-0.1662	25.3845	0.006147	0.007025	True
chr22	27216354	27216786	7	0.7601	0.9527	-0.1926	22.2341	0.0004042	0.0008036	True
chr22	27221280	27221905	9	0.8275	0.9731	-0.1455	29.8405	1.73e-05	7.508e-05	True
chr22	27224983	27226023	16	0.78	0.961	-0.181	29.5709	1.574e-08	2.683e-07	True
chr22	27236208	27237127	9	0.8003	0.9533	-0.153	17.4237	0.0004693	0.000894	True
chr22	27245197	27245806	12	0.7126	0.9646	-0.2521	36.2932	2.567e-08	4.067e-07	True
chr22	27248407	27249109	6	0.7228	0.9813	-0.2585	38.7825	8.086e-06	4.199e-05	True
chr22	27252964	27253306	6	0.6257	0.7698	-0.1441	31.6336	0.001285	0.001949	True
chr22	27256597	27256948	6	0.8108	0.9562	-0.1455	25.0271	0.008681	0.00954	True
chr22	27282409	27282803	5	0.8321	0.9881	-0.156	72.4258	5.897e-05	0.0001892	True
chr22	27293300	27294395	7	0.7884	0.9785	-0.19	55.8096	5.259e-06	3.001e-05	True
chr22	27299221	27299329	7	0.3911	0.0359	0.3552	45.2427	2.968e-06	1.947e-05	True
chr22	27299357	27299405	5	0.1091	0.015	0.0941	27.8839	0.001304	0.001969	True
chr22	27302654	27302821	6	0.5792	0.9381	-0.3589	17.8056	0.000253	0.0005622	True
chr22	27304656	27305043	5	0.7237	0.932	-0.2083	40.8516	0.0005846	0.001059	True
chr22	27305248	27305561	6	0.7686	0.9595	-0.1908	16.3069	0.001212	0.00186	True
chr22	27306658	27306997	6	0.5969	0.8449	-0.248	15.46	0.01128	0.01212	True
chr22	27313269	27313590	5	0.7544	0.9664	-0.212	34.5209	0.000535	0.0009928	True
chr22	27314519	27314877	6	0.5902	0.974	-0.3838	57.8537	2.577e-06	1.747e-05	True
chr22	27327680	27327964	5	0.7317	0.9028	-0.1712	70.3457	9.999e-05	0.0002797	True
chr22	27337959	27338071	5	0.6979	0.8904	-0.1925	29.1466	0.00416	0.005017	True
chr22	27339968	27340305	5	0.757	0.9553	-0.1983	69.7853	2.275e-05	9.144e-05	True
chr22	27348434	27348604	6	0.1587	0.5183	-0.3595	54.6093	1.357e-06	1.033e-05	True
chr22	27348665	27349341	18	0.5749	0.2995	0.2754	15.0036	2.643e-07	2.885e-06	True
chr22	18259962	18260010	5	0.7881	0.9125	-0.1243	35.9164	0.002661	0.003482	True
chr22	27353883	27354126	5	0.6306	0.9455	-0.3149	20.9752	0.0008318	0.001383	True
chr22	27367694	27368395	8	0.5796	0.9113	-0.3316	52.761	7.795e-06	4.081e-05	True
chr22	27371466	27372028	6	0.5246	0.8464	-0.3218	22.5393	0.002814	0.00364	True
chr22	27379062	27380405	6	0.4632	0.9287	-0.4655	35.192	6.11e-05	0.0001942	True
chr22	27389063	27389660	6	0.6327	0.938	-0.3053	17.7441	0.0007712	0.001304	True
chr22	27390180	27390476	10	0.7525	0.9726	-0.2201	35.5726	4.508e-07	4.314e-06	True
chr22	27397209	27397556	6	0.6448	0.9628	-0.318	31.5653	2.768e-05	0.0001062	True
chr22	27399737	27400130	5	0.5988	0.938	-0.3391	17.3281	0.001191	0.001836	True
chr22	27401478	27401920	6	0.4342	0.7952	-0.361	42.5759	9.778e-06	4.889e-05	True
chr22	27410095	27411340	12	0.7554	0.9515	-0.1961	28.7757	2.029e-06	1.446e-05	True
chr22	27416063	27416694	6	0.6049	0.8691	-0.2642	17.1413	0.004925	0.005791	True
chr22	27420631	27421025	6	0.5694	0.9367	-0.3673	26.9073	0.0001596	0.0003951	True
chr22	27428550	27428724	12	0.1962	0.4037	-0.2075	39.4121	1.302e-07	1.594e-06	True
chr22	27429037	27430033	8	0.5776	0.9491	-0.3715	26.7233	6.05e-06	3.334e-05	True
chr22	27430665	27430947	7	0.6881	0.9414	-0.2533	16.3155	0.0005311	0.0009869	True
chr22	27435086	27435792	11	0.5748	0.9214	-0.3466	21.3823	2.673e-06	1.804e-05	True
chr22	27438066	27438367	6	0.6163	0.8346	-0.2183	18.4669	0.003511	0.004373	True
chr22	27450827	27451241	8	0.7201	0.964	-0.2439	34.847	1.392e-05	6.398e-05	True
chr22	27452860	27453100	8	0.8047	0.9576	-0.1529	18.0426	0.000721	0.00124	True
chr22	27456084	27456298	7	0.7588	0.916	-0.1572	20.7452	0.00357	0.004429	True
chr22	27459501	27459822	6	0.4066	0.127	0.2796	17.1648	0.001203	0.001851	True
chr22	27467329	27467788	5	0.6595	0.8995	-0.24	34.8646	0.001056	0.001674	True
chr22	27477988	27478479	7	0.7144	0.9459	-0.2316	15.6145	0.0005349	0.0009928	True
chr22	27486714	27486811	5	0.8202	0.9467	-0.1266	42.4842	0.006082	0.00696	True
chr22	27494307	27495332	13	0.7641	0.9419	-0.1778	16.4657	2.96e-05	0.0001115	True
chr22	27495633	27495836	7	0.8483	0.9596	-0.1113	26.2423	0.00294	0.003773	True
chr22	17441913	17442266	6	0.7095	0.9246	-0.2151	20.11	0.002101	0.00288	True
chr22	27504921	27505061	8	0.3623	0.0835	0.2788	34.236	0.0001161	0.0003134	True
chr22	18263370	18263513	5	0.8561	0.7556	0.1005	17.3668	0.02464	0.02498	True
chr22	27520354	27520571	5	0.6778	0.3909	0.2869	37.9854	0.0001284	0.000337	True
chr22	27520611	27520843	9	0.6265	0.2988	0.3278	16.586	0.0003115	0.0006606	True
chr22	27528943	27529258	10	0.5689	0.7603	-0.1913	16.2232	0.0003381	0.0007009	True
chr22	27529921	27530144	6	0.4766	0.1986	0.278	23.5389	0.0002832	0.0006145	True
chr22	27541499	27541887	5	0.7907	0.9741	-0.1834	33.2203	0.0006202	0.001102	True
chr22	27546302	27546693	9	0.2732	0.0354	0.2378	17.9438	1.508e-05	6.778e-05	True
chr22	27550748	27550826	5	0.7226	0.8619	-0.1393	16.4822	0.01739	0.01799	True
chr22	27551169	27551864	7	0.8276	0.9713	-0.1437	40.5137	0.0001588	0.0003939	True
chr22	27555492	27556376	15	0.7781	0.9293	-0.1512	26.8006	1.845e-05	7.908e-05	True
chr22	27559811	27560034	6	0.6691	0.1985	0.4706	16.2605	0.001473	0.002168	True
chr22	27560481	27560984	6	0.7727	0.9431	-0.1704	17.7073	0.003793	0.004647	True
chr22	27577102	27577622	11	0.7704	0.9573	-0.1869	30.4179	3.715e-06	2.316e-05	True
chr22	27576595	27576889	5	0.7803	0.9685	-0.1881	27.1905	0.0008114	0.001358	True
chr22	27577748	27578095	5	0.6699	0.9063	-0.2363	17.8471	0.007145	0.00803	True
chr22	27578904	27579435	5	0.7527	0.9619	-0.2091	18.1443	0.002455	0.003257	True
chr22	27588619	27588850	6	0.8257	0.6967	0.129	16.0727	0.01874	0.01931	True
chr22	27591314	27591371	7	0.2305	0.4292	-0.1987	65.0538	2.895e-06	1.908e-05	True
chr22	27598537	27599113	19	0.5149	0.1771	0.3378	15.3528	1.397e-08	2.413e-07	True
chr22	27599206	27599993	6	0.7414	0.981	-0.2396	70.1199	4.838e-06	2.829e-05	True
chr22	27600148	27601020	12	0.7083	0.9345	-0.2261	26.6455	2.89e-06	1.908e-05	True
chr22	27607699	27607993	7	0.6349	0.9784	-0.3435	95.955	1.272e-07	1.562e-06	True
chr22	27609677	27609944	8	0.8083	0.9712	-0.1629	24.2067	5.71e-05	0.0001857	True
chr22	27627982	27628084	5	0.8101	0.4023	0.4077	19.9442	0.0005245	0.0009764	True
chr22	27632352	27632923	6	0.699	0.8721	-0.1731	27.8802	0.0007783	0.001313	True
chr22	27635082	27635276	5	0.4519	0.0548	0.3971	30.158	0.000149	0.0003755	True
chr22	27635466	27636096	8	0.7904	0.9624	-0.1721	39.3635	1.217e-05	5.807e-05	True
chr22	27640216	27641154	11	0.6129	0.9131	-0.3002	19.9266	1.637e-05	7.212e-05	True
chr22	27644332	27645237	6	0.7572	0.9688	-0.2116	36.7274	0.0001721	0.0004189	True
chr22	27649323	27650052	9	0.6574	0.9391	-0.2817	46.5861	2.762e-06	1.838e-05	True
chr22	27648769	27649047	5	0.6729	0.8717	-0.1987	27.4508	0.001201	0.001848	True
chr22	27657718	27658322	5	0.7182	0.8903	-0.1721	18.3661	0.007983	0.008863	True
chr22	27658511	27660219	17	0.7258	0.9479	-0.2221	25.6711	4.91e-09	9.87e-08	True
chr22	27669375	27669588	6	0.8103	0.4657	0.3446	16.1162	0.0005648	0.00103	True
chr22	27682440	27682591	5	0.7212	0.9731	-0.2519	58.6247	7.723e-05	0.0002306	True
chr22	27688430	27688711	5	0.4952	0.78	-0.2848	20.9366	0.002011	0.002782	True
chr22	27689024	27689490	5	0.709	0.9515	-0.2425	21.6797	0.0006934	0.001199	True
chr22	27695166	27695535	19	0.4178	0.1315	0.2863	20.498	8.621e-08	1.12e-06	True
chr22	18271942	18272020	5	0.8463	0.9797	-0.1334	21.4604	0.001099	0.001728	True
chr22	27706976	27707098	6	0.7805	0.8999	-0.1194	62.0189	0.0001503	0.0003778	True
chr22	27719308	27719601	7	0.2894	0.1351	0.1543	46.1976	9.003e-05	0.0002583	True
chr22	27719698	27720260	17	0.534	0.2034	0.3306	19.2871	2.415e-08	3.841e-07	True
chr22	27724150	27724715	6	0.7024	0.9564	-0.254	20.2272	0.0002824	0.000613	True
chr22	27727320	27727566	5	0.564	0.8083	-0.2443	16.7173	0.003858	0.004703	True
chr22	27733106	27733379	5	0.7288	0.9434	-0.2146	19.3212	0.001076	0.001699	True
chr22	27748210	27748528	5	0.4705	0.1883	0.2822	32.8523	0.0004205	0.0008275	True
chr22	27754025	27754397	6	0.7957	0.9504	-0.1548	25.473	0.001689	0.002416	True
chr22	27766688	27767014	8	0.8875	0.9794	-0.0919	20.9192	0.0007406	0.001265	True
chr22	27774642	27774747	6	0.8526	0.6175	0.2351	31.9666	0.0002551	0.0005657	True
chr22	27782310	27782851	9	0.6924	0.8817	-0.1894	16.6879	0.0003422	0.0007071	True
chr22	27787902	27787946	6	0.8573	0.9726	-0.1153	16.8385	0.002536	0.00334	True
chr22	27792943	27793373	5	0.792	0.9446	-0.1526	17.0678	0.01539	0.01604	True
chr22	27806512	27807353	9	0.8313	0.9363	-0.105	23.3203	0.0004927	0.000928	True
chr22	27807678	27807932	7	0.7675	0.9565	-0.189	19.1348	0.0007381	0.001262	True
chr22	27825542	27826204	15	0.7885	0.9337	-0.1452	16.025	3.62e-05	0.000131	True
chr22	27826741	27827078	10	0.8022	0.581	0.2212	15.7046	0.0002347	0.000531	True
chr22	27837460	27837703	5	0.8701	0.6983	0.1719	18.4847	0.0199	0.02039	True
chr22	27837802	27838122	10	0.7662	0.6	0.1663	25.0897	7.216e-05	0.00022	True
chr22	27843830	27844540	8	0.8215	0.9568	-0.1353	18.4708	0.0008397	0.001394	True
chr22	27848162	27848781	6	0.6853	0.9108	-0.2255	18.6035	0.002765	0.003595	True
chr22	27856463	27856721	5	0.4833	0.0566	0.4267	29.0151	0.0002194	0.0005042	True
chr22	27864707	27865939	9	0.6882	0.9274	-0.2392	22.7454	3.353e-05	0.0001233	True
chr22	27867538	27868132	7	0.8168	0.9565	-0.1397	37.3277	0.0006782	0.001179	True
chr22	27871175	27871343	5	0.203	0.0485	0.1545	41.8464	0.002645	0.003466	True
chr22	27874713	27875035	5	0.7313	0.9617	-0.2304	55.6994	0.0002855	0.0006174	True
chr22	27877306	27877694	9	0.877	0.988	-0.111	95.8798	1.81e-07	2.071e-06	True
chr22	27890733	27890910	6	0.7794	0.9195	-0.1401	58.9249	3.934e-05	0.0001379	True
chr22	27895542	27895756	6	0.8746	0.6983	0.1763	16.4159	0.006463	0.007345	True
chr22	27901238	27901928	6	0.8178	0.97	-0.1521	38.7325	0.0004724	0.0008989	True
chr22	27907119	27907728	7	0.8378	0.9443	-0.1065	26.4148	0.006605	0.007474	True
chr22	27917881	27918043	5	0.843	0.9686	-0.1256	27.7166	0.002385	0.003178	True
chr22	27919628	27920240	7	0.6903	0.9252	-0.2349	19.152	0.0009312	0.001515	True
chr22	27920443	27920899	7	0.8337	0.9636	-0.1299	25.6626	0.001125	0.001756	True
chr22	27921967	27922614	6	0.8139	0.9568	-0.1429	20.5234	0.004436	0.005296	True
chr22	27922889	27923325	12	0.6693	0.305	0.3643	19.6085	6.357e-07	5.583e-06	True
chr22	27937394	27937851	13	0.8331	0.9492	-0.1161	17.6426	0.000589	0.001064	True
chr22	27939544	27940229	7	0.8278	0.9666	-0.1388	21.492	0.0004889	0.0009221	True
chr22	27955169	27955416	8	0.1987	0.6255	-0.4268	19.4066	3.933e-05	0.0001379	True
chr22	27956698	27957077	6	0.7998	0.9352	-0.1354	20.9514	0.002979	0.003808	True
chr22	27959040	27959310	6	0.8532	0.9809	-0.1277	46.2861	7.706e-05	0.0002303	True
chr22	27959836	27960064	7	0.8577	0.9753	-0.1176	39.3875	0.000321	0.0006747	True
chr22	27963741	27965107	20	0.7839	0.9654	-0.1815	18.3167	1.521e-09	3.453e-08	True
chr22	27969382	27969693	16	0.531	0.1095	0.4215	16.7116	2.906e-08	4.515e-07	True
chr22	27972262	27972427	5	0.7611	0.4904	0.2707	16.9021	0.00276	0.003592	True
chr22	27975801	27976695	13	0.7252	0.9182	-0.193	16.9112	4.245e-05	0.0001466	True
chr22	27977231	27977405	5	0.7588	0.9011	-0.1422	48.5632	0.005024	0.005885	True
chr22	27978512	27979149	10	0.8247	0.9691	-0.1444	27.4442	2.505e-05	9.873e-05	True
chr22	27979725	27979907	6	0.6477	0.3546	0.2931	16.4435	0.001272	0.001932	True
chr22	27983181	27983552	5	0.8313	0.9427	-0.1115	72.2084	0.000343	0.000708	True
chr22	27987497	27988393	9	0.7974	0.9369	-0.1395	16.324	0.001797	0.002546	True
chr22	27989329	27989951	5	0.8312	0.9202	-0.0889	16.4099	0.02747	0.02776	True
chr22	27999836	27999926	5	0.8454	0.438	0.4074	15.434	0.001211	0.00186	True
chr22	28001738	28002380	6	0.8552	0.9647	-0.1095	19.0087	0.002888	0.003718	True
chr22	28009057	28009304	5	0.6583	0.3302	0.3281	44.1607	6.381e-05	0.0002003	True
chr22	28010026	28010168	5	0.2911	0.068	0.2231	25.5493	0.002467	0.00327	True
chr22	28010250	28010345	12	0.3387	0.0724	0.2663	29.7183	6.286e-07	5.545e-06	True
chr22	28010373	28010446	11	0.2914	0.0566	0.2348	58.1066	1.222e-08	2.17e-07	True
chr22	28014306	28014463	7	0.7962	0.9553	-0.1591	24.0137	0.001108	0.001738	True
chr22	28017910	28018124	7	0.8005	0.9392	-0.1387	19.1923	0.002102	0.00288	True
chr22	28018782	28018822	6	0.8776	0.995	-0.1174	109.2423	4.531e-07	4.314e-06	True
chr22	28028970	28029257	17	0.7943	0.3327	0.4616	18.2529	4.413e-09	9.005e-08	True
chr22	18283358	18283674	8	0.8943	0.7323	0.162	82.3407	8.144e-07	6.812e-06	True
chr22	28031558	28032171	6	0.7341	0.9325	-0.1984	21.4907	0.00272	0.003543	True
chr22	28038426	28039746	17	0.8202	0.9586	-0.1384	26.8607	2.149e-07	2.418e-06	True
chr22	28056844	28057495	8	0.7538	0.9838	-0.23	48.7433	3.547e-07	3.59e-06	True
chr22	28059561	28059912	5	0.7166	0.9453	-0.2286	18.1	0.003287	0.004133	True
chr22	28068821	28069191	5	0.9032	0.991	-0.0878	35.4547	0.0003805	0.0007622	True
chr22	28071303	28071749	9	0.8527	0.9531	-0.1004	15.4609	0.006237	0.007118	True
chr22	28074445	28075335	5	0.7107	0.9327	-0.2219	17.1447	0.004634	0.005497	True
chr22	28090206	28090441	5	0.7239	0.9613	-0.2373	67.1471	0.0003646	0.0007416	True
chr22	28093739	28094548	13	0.8235	0.9323	-0.1088	20.5678	0.0004517	0.0008691	True
chr22	18287297	18287546	10	0.947	0.8374	0.1096	21.4339	0.0008239	0.001373	True
chr22	28113615	28113723	5	0.8334	0.9735	-0.1401	16.7959	0.002965	0.003797	True
chr22	28120707	28122083	14	0.7591	0.9581	-0.199	46.6587	8.351e-09	1.548e-07	True
chr22	28127744	28128686	6	0.7767	0.9471	-0.1704	22.7487	0.001057	0.001675	True
chr22	28136369	28137218	6	0.8152	0.9845	-0.1693	64.9727	1.825e-05	7.842e-05	True
chr22	28144940	28145147	9	0.3571	0.0837	0.2734	88.8298	1.089e-08	1.964e-07	True
chr22	28150147	28150259	6	0.7261	0.3507	0.3754	22.0684	0.0002418	0.0005418	True
chr22	18289691	18290122	13	0.9575	0.8126	0.1449	21.3962	1.588e-05	7.036e-05	True
chr22	28162813	28163345	6	0.818	0.95	-0.132	17.6243	0.01298	0.01374	True
chr22	28170452	28171090	9	0.7884	0.9603	-0.1719	21.0779	0.0001287	0.0003376	True
chr22	28174031	28174138	5	0.7943	0.6458	0.1485	104.7247	2.137e-05	8.772e-05	True
chr22	18291621	18291779	8	0.8841	0.7143	0.1698	20.4071	0.000553	0.001019	True
chr22	28175356	28175446	5	0.8451	0.9455	-0.1004	30.3091	0.007871	0.008747	True
chr22	28176242	28176457	6	0.8053	0.6518	0.1536	42.9584	0.0002004	0.0004695	True
chr22	28179639	28179907	6	0.7912	0.8966	-0.1055	16.0827	0.03624	0.03642	True
chr22	28182355	28182682	7	0.6763	0.3832	0.2931	17.6872	0.0007595	0.001286	True
chr22	28184210	28184521	6	0.8029	0.952	-0.1491	18.0442	0.004612	0.005475	True
chr22	28186022	28186169	6	0.8783	0.9633	-0.0851	33.7528	0.02361	0.02402	True
chr22	28194197	28194245	6	0.3926	0.5162	-0.1236	30.3569	0.002731	0.003557	True
chr22	28194333	28194362	7	0.4956	0.6648	-0.1692	17.9291	0.00431	0.00517	True
chr22	28194981	28195032	6	0.8171	0.6871	0.13	29.8168	0.002136	0.002913	True
chr22	28195046	28195230	21	0.7731	0.5215	0.2516	36.8028	2.128e-12	9.551e-11	True
chr22	28195401	28195473	10	0.7489	0.6421	0.1069	16.6976	0.003697	0.004553	True
chr22	28196010	28196036	5	0.3587	0.1363	0.2224	28.6715	0.001184	0.001828	True
chr22	28196318	28196372	6	0.0757	0.1674	-0.0918	18.8575	0.01839	0.01896	True
chr22	18295210	18295305	5	0.9194	0.7902	0.1292	16.7834	0.0197	0.02021	True
chr22	28197928	28198591	54	0.3253	0.0327	0.2926	22.8258	2.401e-31	5.825e-29	True
chr22	28204240	28204452	5	0.8684	0.9648	-0.0964	25.5459	0.007678	0.00856	True
chr22	28204960	28205190	5	0.8757	0.979	-0.1034	30.4151	0.002575	0.00338	True
chr22	28324378	28325378	5	0.9517	0.785	0.1667	32.8098	0.002058	0.002833	True
chr22	28378456	28378766	8	0.9532	0.8482	0.105	22.8155	0.001323	0.001986	True
chr22	28386804	28387005	8	0.835	0.5595	0.2755	16.0573	0.0002031	0.0004747	True
chr22	18299808	18299975	5	0.921	0.7886	0.1324	15.2767	0.01762	0.0182	True
chr22	28391203	28391431	5	0.9568	0.7952	0.1616	35.8307	0.001287	0.001952	True
chr22	28398478	28398638	5	0.7389	0.9595	-0.2206	24.4438	0.001316	0.00198	True
chr22	28399744	28399936	5	0.9257	0.8365	0.0893	16.5809	0.04044	0.04052	True
chr22	28459348	28459818	6	0.7857	0.9579	-0.1723	34.3268	0.0009629	0.001553	True
chr22	18301009	18301041	5	0.9599	0.8531	0.1068	15.0815	0.01857	0.01914	True
chr22	28470509	28471038	9	0.8569	0.9865	-0.1296	32.8739	2.909e-06	1.911e-05	True
chr22	28471299	28471839	5	0.852	0.6717	0.1803	16.5852	0.0114	0.01223	True
chr22	28487616	28488651	7	0.8518	0.9651	-0.1133	20.5208	0.00216	0.002938	True
chr22	28493994	28494388	5	0.8555	0.9449	-0.0894	26.0899	0.005383	0.006262	True
chr22	28507415	28508803	11	0.7716	0.3769	0.3947	20.9725	9.023e-07	7.437e-06	True
chr22	28510986	28511638	6	0.7713	0.9815	-0.2102	22.8398	3.793e-05	0.0001351	True
chr22	28524884	28525629	9	0.8111	0.9653	-0.1543	22.546	0.0001558	0.0003884	True
chr22	18307227	18307504	8	0.9133	0.7817	0.1316	15.1536	0.002543	0.003346	True
chr22	18307564	18307810	5	0.8561	0.9573	-0.1012	23.8416	0.03188	0.03211	True
chr22	18307970	18308152	5	0.9209	0.7675	0.1535	18.6782	0.00482	0.005688	True
chr22	28837923	28839392	62	0.67	0.0328	0.6372	68.9457	1.725e-56	1.742e-53	True
chr22	28839498	28839779	5	0.6295	0.0509	0.5786	50.4212	1.066e-05	5.239e-05	True
chr22	17452083	17452292	7	0.559	0.9297	-0.3707	18.318	0.0001122	0.0003061	True
chr22	28879989	28880389	7	0.8419	0.9451	-0.1032	17.7465	0.02412	0.02451	True
chr22	28901789	28901969	10	0.8744	0.7782	0.0962	22.3539	0.001379	0.002054	True
chr22	28932973	28933019	5	0.9639	0.7669	0.197	15.4215	0.002305	0.003095	True
chr22	29052053	29052749	8	0.8711	0.5666	0.3045	33.5953	3.463e-06	2.196e-05	True
chr22	29075101	29075366	21	0.2515	0.0393	0.2122	23.3099	1.166e-10	3.624e-09	True
chr22	29075888	29075920	9	0.1166	0.0091	0.1075	53.6718	4.854e-07	4.519e-06	True
chr22	29075964	29075997	9	0.1512	0.0128	0.1384	50.7378	1.239e-06	9.608e-06	True
