chromosome	start	end	count	lethal_mean	normal_mean	delta	F	pvalue	p_adj	DMR
chr21	39775165	39775601	12	0.6806	0.9368	0.2562	18.2583	5.912e-06	2.999e-05	True
chr21	39776195	39776658	10	0.6012	0.8735	0.2723	33.8805	1.949e-05	7.414e-05	True
chr21	39791800	39792083	5	0.5781	0.9634	0.3852	53.4922	6.323e-05	0.0001802	True
chr21	39795156	39795638	15	0.7304	0.9431	0.2126	19.0651	6.385e-07	5.316e-06	True
chr21	39803721	39803929	7	0.6523	0.9185	0.2663	16.673	0.0004038	0.0007111	True
chr21	39804163	39804777	7	0.6291	0.9299	0.3008	15.4734	0.000341	0.0006289	True
chr21	39804933	39805323	6	0.5634	0.8267	0.2632	18.2048	0.001047	0.001494	True
chr21	39808727	39809306	8	0.781	0.9812	0.2003	47.1966	1.218e-06	8.924e-06	True
chr21	39809395	39810168	13	0.8421	0.9797	0.1376	32.5911	1.312e-07	1.472e-06	True
chr21	39813547	39814242	17	0.8167	0.9789	0.1622	36.4894	1.128e-10	3.146e-09	True
chr21	39815906	39816561	10	0.6448	0.9208	0.276	15.0168	0.0001032	0.0002561	True
chr21	39817312	39817650	10	0.6277	0.9645	0.3368	22.9107	2.408e-07	2.402e-06	True
chr21	39827550	39828014	8	0.6542	0.9475	0.2933	19.361	8.557e-05	0.0002241	True
chr21	39829462	39830023	8	0.8072	0.9477	0.1405	16.8807	0.001634	0.002152	True
chr21	39832747	39833033	6	0.6123	0.9557	0.3434	20.9831	0.0001651	0.0003648	True
chr21	39834629	39835331	5	0.7061	0.9402	0.2341	17.4068	0.003844	0.004459	True
chr21	39835645	39835888	5	0.74	0.9489	0.2088	26.4573	0.002307	0.002884	True
chr21	39842958	39843376	5	0.644	0.9411	0.297	18.7731	0.000983	0.001422	True
chr21	39843787	39844264	6	0.6338	0.8711	0.2373	15.6664	0.007852	0.008447	True
chr21	39844314	39844537	7	0.6952	0.9136	0.2185	26.1972	0.0006587	0.001032	True
chr21	39844946	39845040	5	0.6091	0.7495	0.1404	31.1787	0.003913	0.00453	True
chr21	39846857	39847488	11	0.6848	0.8839	0.199	20.7181	4.409e-05	0.0001369	True
chr21	39848486	39848706	7	0.3559	0.1368	-0.2191	29.1527	0.0001391	0.0003186	True
chr21	39849990	39850701	6	0.594	0.822	0.228	20.7762	0.00123	0.001702	True
chr21	39851241	39851551	5	0.514	0.8941	0.3801	40.5359	0.0009087	0.001332	True
chr21	39854590	39855489	11	0.6721	0.9792	0.3071	30.8399	3.087e-09	5.722e-08	True
chr21	39865884	39866201	10	0.7186	0.9335	0.2149	54.7787	7.914e-06	3.809e-05	True
chr21	39866990	39867176	5	0.4586	0.902	0.4434	38.3458	0.0003893	0.0006947	True
chr21	39869383	39869759	7	0.7779	0.5802	-0.1977	21.5405	0.0007444	0.001135	True
chr21	39869905	39870109	7	0.8176	0.2944	-0.5232	29.4409	4.963e-06	2.651e-05	True
chr21	39873551	39874161	8	0.8065	0.9659	0.1594	15.3441	0.0001826	0.0003913	True
chr21	39892594	39892877	6	0.8276	0.9427	0.1151	52.0337	0.0002009	0.0004212	True
chr21	39893171	39893369	5	0.7776	0.9628	0.1852	16.3643	0.003027	0.003631	True
chr21	39911664	39911740	5	0.8745	0.988	0.1136	43.2382	0.0002712	0.0005304	True
chr21	39918598	39919292	7	0.7794	0.9698	0.1903	35.218	6.815e-05	0.0001897	True
chr21	39973071	39973239	5	0.8703	0.9793	0.109	57.3243	0.0009343	0.001361	True
chr21	39974355	39975242	9	0.8802	0.9635	0.0833	22.1908	0.009824	0.01037	True
chr21	40006273	40006581	5	0.7816	0.9689	0.1873	26.1193	0.001322	0.001814	True
chr21	40021442	40021723	8	0.7436	0.9375	0.1939	16.5178	0.0008987	0.001318	True
chr21	40032425	40032487	11	0.1244	0.0119	-0.1125	182.1561	5.226e-10	1.251e-08	True
chr21	40032527	40032546	5	0.1287	0.0159	-0.1128	171.4244	0.0001085	0.0002656	True
chr21	40032604	40032666	12	0.148	0.0275	-0.1205	102.7006	1.345e-07	1.503e-06	True
chr21	40032824	40032848	6	0.155	0.0315	-0.1235	36.074	0.001028	0.001473	True
chr21	40032855	40032900	7	0.1243	0.0118	-0.1125	222.835	8.106e-07	6.482e-06	True
chr21	40032972	40033054	7	0.1461	0.0175	-0.1286	113.7581	4.048e-06	2.299e-05	True
chr21	40033154	40033867	57	0.3884	0.0336	-0.3547	45.0876	1.392e-40	6.044e-38	True
chr21	40039554	40040945	16	0.8174	0.9383	0.1209	19.6422	1.452e-05	5.954e-05	True
chr21	40045605	40045943	5	0.7757	0.9907	0.215	44.012	1.146e-05	5.025e-05	True
chr21	40064703	40065890	7	0.8409	0.6084	-0.2325	17.7902	0.001008	0.00145	True
chr21	40089782	40090011	5	0.8611	0.9794	0.1183	27.3379	0.001784	0.002317	True
chr21	40113482	40114384	8	0.6957	0.9667	0.271	23.4637	8.869e-06	4.134e-05	True
chr21	40116316	40116425	5	0.33	0.5886	0.2585	22.492	0.001968	0.002514	True
chr21	40119059	40119568	11	0.702	0.9606	0.2586	20.9242	1.072e-06	8.068e-06	True
chr21	40124069	40124277	5	0.8063	0.6543	-0.152	41.9769	0.0011	0.001561	True
chr21	40124792	40124979	7	0.9675	0.8003	-0.1672	51.702	7.159e-05	0.0001967	True
chr21	40138000	40138606	7	0.8585	0.9772	0.1187	26.1583	0.0002565	0.0005091	True
chr21	40150301	40150848	5	0.7438	0.9851	0.2413	45.5517	3.203e-05	0.000107	True
chr21	40171475	40171912	6	0.8819	0.9882	0.1063	61.363	8.435e-05	0.0002218	True
chr21	40176521	40176597	5	0.8438	0.9783	0.1346	63.435	0.0005603	0.000915	True
chr21	40177061	40177165	13	0.0259	0.1257	0.0999	39.2813	4.678e-07	4.169e-06	True
chr21	40178562	40178606	7	0.0652	0.1954	0.1302	33.4693	0.0004798	0.0008101	True
chr21	40196315	40196516	9	0.6977	0.2535	-0.4442	26.996	8.114e-05	0.0002161	True
chr21	40212003	40212312	5	0.8439	0.9795	0.1356	44.1393	0.0006273	0.0009976	True
chr21	40227825	40228381	6	0.8726	0.9836	0.111	36.8219	0.0004468	0.0007645	True
chr21	40259397	40259710	5	0.6818	0.9176	0.2357	30.9506	0.0004845	0.0008155	True
chr21	40263321	40263693	5	0.9468	0.7892	-0.1576	17.6259	0.00911	0.009691	True
chr21	40275942	40276821	10	0.8958	0.541	-0.3548	17.1197	9.822e-06	4.451e-05	True
chr21	40284138	40284481	5	0.7855	0.9778	0.1923	21.0899	0.0006499	0.001025	True
chr21	40298760	40299834	6	0.8278	0.9657	0.138	16.2178	0.002178	0.002744	True
chr21	40304459	40305002	6	0.856	0.9807	0.1248	26.603	0.0003553	0.0006504	True
chr21	40306213	40306857	7	0.8849	0.978	0.093	50.6423	0.001986	0.002532	True
chr21	40314433	40314905	8	0.8383	0.9584	0.12	76.6151	5.078e-05	0.0001527	True
chr21	40329318	40329729	5	0.7939	0.9314	0.1375	21.8546	0.006496	0.007142	True
chr21	40333265	40333918	10	0.869	0.9678	0.0988	22.2373	0.0006507	0.001025	True
chr21	40349023	40349118	5	0.8663	0.9689	0.1027	40.8951	0.004716	0.005358	True
chr21	40356967	40358137	29	0.6233	0.0718	-0.5515	28.0912	1.642e-19	1.56e-17	True
chr21	40359481	40361036	30	0.763	0.3601	-0.4029	15.4092	1.895e-11	6.47e-10	True
chr21	40361901	40362023	5	0.1942	0.0305	-0.1636	21.4428	0.001685	0.002208	True
chr21	40376210	40376431	7	0.7242	0.2224	-0.5017	20.5937	0.0003342	0.0006216	True
chr21	40377673	40378339	16	0.8514	0.9642	0.1127	16.4305	1.321e-05	5.552e-05	True
chr21	40380905	40382033	10	0.909	0.7809	-0.1281	15.2137	0.003309	0.003915	True
chr21	40386322	40386733	7	0.7708	0.9446	0.1738	94.7634	5.003e-05	0.0001514	True
chr21	40392838	40393008	6	0.7675	0.6284	-0.1391	32.765	0.001389	0.001882	True
chr21	40395171	40395266	6	0.8127	0.5245	-0.2881	15.6157	0.001585	0.002096	True
chr21	40395421	40395469	5	0.745	0.4458	-0.2991	17.3479	0.002174	0.002742	True
chr21	40398508	40398732	5	0.798	0.9455	0.1475	18.6219	0.008254	0.008841	True
chr21	40401238	40401646	5	0.8249	0.4528	-0.3722	21.0347	0.0004825	0.0008138	True
chr21	40418455	40418550	7	0.8494	0.9693	0.1199	37.8483	0.0003219	0.000603	True
chr21	40431370	40431632	6	0.7699	0.9841	0.2142	51.1538	1.347e-05	5.638e-05	True
chr21	40432036	40432328	8	0.8162	0.9641	0.1479	16.5401	0.0004174	0.0007316	True
chr21	40432782	40433185	7	0.8628	0.9679	0.1052	46.941	0.0004185	0.0007322	True
chr21	40434144	40434510	9	0.7997	0.8935	0.0937	19.8032	0.006274	0.006918	True
chr21	40438636	40438835	6	0.8949	0.5886	-0.3062	30.3804	6.25e-05	0.0001787	True
chr21	40460089	40460205	5	0.8496	0.6157	-0.2339	55.0994	0.0002044	0.0004264	True
chr21	40460394	40460538	5	0.8814	0.9877	0.1063	58.3788	0.0002442	0.0004902	True
chr21	40465991	40466264	7	0.8299	0.9546	0.1246	45.0575	0.0004431	0.0007594	True
chr21	40469049	40469359	8	0.8869	0.7563	-0.1306	22.5349	0.005133	0.005778	True
chr21	40476562	40477090	6	0.8593	0.1403	-0.719	17.5333	0.0004354	0.0007508	True
chr21	40478760	40478902	6	0.831	0.7063	-0.1247	17.7713	0.02046	0.0208	True
chr21	40487899	40488602	8	0.865	0.9719	0.1069	29.4014	0.000236	0.0004782	True
chr21	40490178	40490397	8	0.8947	0.9867	0.092	26.6112	3.87e-05	0.0001237	True
chr21	40496548	40496816	5	0.6798	0.3088	-0.3709	54.1972	1.481e-05	6.026e-05	True
chr21	40504670	40505448	6	0.8336	0.9715	0.1379	19.1652	0.001033	0.001478	True
chr21	40506304	40506404	6	0.9076	0.9882	0.0807	44.7784	0.0005671	0.0009231	True
chr21	40512144	40512568	5	0.828	0.9455	0.1175	47.0092	0.00231	0.002887	True
chr21	40682736	40683217	5	0.91	0.977	0.0669	21.3261	0.03062	0.03078	True
chr21	40683254	40683493	5	0.8765	0.9772	0.1007	20.5666	0.007096	0.007713	True
chr21	40684544	40684626	7	0.027	0.2002	0.1732	17.2336	0.0001887	0.0004019	True
chr21	40684868	40684894	5	0.0145	0.15	0.1355	156.8722	2.662e-05	9.34e-05	True
chr21	40702065	40702579	5	0.8666	0.9661	0.0994	26.9336	0.02998	0.03018	True
chr21	40722029	40722154	5	0.4985	0.2737	-0.2248	20.2279	0.003544	0.004146	True
chr21	40733244	40734595	19	0.836	0.9485	0.1124	21.9185	1.201e-05	5.213e-05	True
chr21	40736396	40736951	6	0.2979	0.8095	0.5117	18.8134	0.0005078	0.0008442	True
chr21	40740711	40741047	6	0.7233	0.9617	0.2385	23.0703	0.0003725	0.0006738	True
chr21	40741141	40741630	5	0.6412	0.9542	0.313	17.1361	0.0009577	0.001391	True
chr21	40757245	40757372	6	0.8867	0.7781	-0.1086	23.7415	0.007073	0.007699	True
chr21	40757603	40757627	5	0.63	0.8296	0.1996	38.6739	0.001002	0.001445	True
chr21	40757717	40757932	17	0.6164	0.2491	-0.3674	24.0384	7.733e-08	9.671e-07	True
chr21	40759643	40759770	13	0.382	0.164	-0.218	20.5366	1.165e-05	5.079e-05	True
chr21	40766523	40767314	5	0.948	0.756	-0.192	15.3563	0.006588	0.007221	True
chr21	40824282	40825214	11	0.9171	0.6648	-0.2523	15.1071	4.029e-05	0.0001278	True
chr21	40832552	40832858	6	0.8534	0.9874	0.134	31.7137	7.973e-05	0.000214	True
chr21	40860249	40860600	7	0.8501	0.9672	0.117	16.1604	0.002489	0.003073	True
chr21	40863492	40863648	5	0.83	0.9778	0.1478	55.0766	0.0006545	0.001028	True
chr21	40874802	40876852	17	0.8442	0.9629	0.1187	20.2972	2.927e-06	1.806e-05	True
chr21	40877672	40878782	8	0.8323	0.973	0.1407	33.5887	4.321e-05	0.0001346	True
chr21	40891333	40891442	5	0.7386	0.9473	0.2087	84.3166	0.0004184	0.0007322	True
chr21	40901898	40902741	13	0.7987	0.9666	0.1679	21.9086	8.968e-07	6.952e-06	True
chr21	40932807	40933166	5	0.4911	0.9748	0.4838	21.5723	4.162e-05	0.0001308	True
chr21	40937723	40938249	8	0.8408	0.9771	0.1364	33.4851	9.517e-05	0.0002419	True
chr21	40938317	40938569	5	0.8574	0.9936	0.1362	102.3654	4.388e-06	2.438e-05	True
chr21	40941914	40942525	9	0.6891	0.9133	0.2241	31.4219	0.0001685	0.0003711	True
chr21	40946103	40946690	8	0.7096	0.9674	0.2577	64.3237	1.194e-06	8.786e-06	True
chr21	40953677	40953994	6	0.8141	0.9492	0.1351	30.6699	0.002467	0.003051	True
chr21	40959053	40959396	6	0.8069	0.9765	0.1695	32.2765	0.000205	0.0004266	True
chr21	40967369	40967993	5	0.6972	0.9449	0.2477	16.2618	0.002789	0.003388	True
chr21	40973947	40974147	6	0.9015	0.7806	-0.121	49.5963	0.0002386	0.000482	True
chr21	40983410	40983750	14	0.652	0.296	-0.3559	19.7771	3.087e-07	2.96e-06	True
chr21	40984934	40985142	32	0.1588	0.0194	-0.1394	27.4772	7.646e-17	5.958e-15	True
chr21	40986123	40986354	5	0.562	0.8741	0.3121	18.9964	0.006348	0.006987	True
chr21	40989412	40989712	6	0.8577	0.9832	0.1256	25.0767	0.0002043	0.0004264	True
chr21	40998519	40998873	5	0.6685	0.9593	0.2907	28.2335	0.0002391	0.0004825	True
chr21	41003890	41004348	7	0.8442	0.9659	0.1217	19.4119	0.001569	0.002081	True
chr21	41007696	41008817	13	0.8223	0.9638	0.1415	19.6764	1.74e-05	6.829e-05	True
chr21	41017780	41017912	5	0.7786	0.9452	0.1666	30.7932	0.003312	0.003917	True
chr21	41018275	41018984	5	0.6908	0.9822	0.2914	83.6927	1.278e-05	5.41e-05	True
chr21	41021393	41022682	24	0.7758	0.95	0.1742	24.1504	8.714e-11	2.475e-09	True
chr21	41022946	41023016	5	0.8608	0.9787	0.118	61.8631	0.0007005	0.00108	True
chr21	41027855	41028083	7	0.7673	0.9567	0.1894	22.8178	0.0004592	0.0007819	True
chr21	41035207	41035473	5	0.8546	0.9709	0.1163	29.8586	0.003512	0.004119	True
chr21	41035889	41037439	31	0.775	0.9434	0.1684	23.9718	1.834e-12	8.197e-11	True
chr21	41038153	41038409	5	0.8339	0.9929	0.159	521.8026	5.315e-07	4.654e-06	True
chr21	41038852	41039155	8	0.6233	0.4407	-0.1826	15.6447	0.001966	0.002512	True
chr21	41040584	41040698	5	0.8467	0.9729	0.1262	42.4804	0.001687	0.00221	True
chr21	41069570	41070265	6	0.8067	0.9711	0.1644	30.9321	0.0003723	0.0006738	True
chr21	41071669	41071941	6	0.775	0.9444	0.1694	21.9365	0.00312	0.003716	True
chr21	41076664	41077189	7	0.7331	0.9321	0.199	21.1274	0.001088	0.001546	True
chr21	41082967	41083304	8	0.8127	0.9436	0.1309	15.33	0.002502	0.003084	True
chr21	41083564	41084227	8	0.7073	0.9592	0.2519	43.5788	7.515e-06	3.666e-05	True
chr21	41084279	41084685	7	0.6569	0.9179	0.261	17.6667	0.0009208	0.001345	True
chr21	41093123	41093357	6	0.7129	0.9398	0.227	56.1593	0.0001342	0.0003116	True
chr21	41094245	41094977	5	0.782	0.9798	0.1978	28.4605	0.0003207	0.0006012	True
chr21	41126349	41127017	5	0.6974	0.9693	0.2719	23.0329	0.0004379	0.0007536	True
chr21	41135035	41135500	8	0.6239	0.94	0.3161	17.8291	5.201e-05	0.0001552	True
chr21	41135565	41135770	7	0.6656	0.3696	-0.296	23.4882	0.000115	0.0002767	True
chr21	41136026	41136215	5	0.8055	0.6851	-0.1205	17.4611	0.02591	0.0262	True
chr21	41136391	41138078	24	0.6885	0.9524	0.2639	15.3647	1.489e-11	5.202e-10	True
chr21	41142958	41143130	6	0.84	0.9451	0.1051	16.4861	0.0148	0.01527	True
chr21	41143924	41144155	5	0.737	0.9476	0.2107	19.8383	0.002275	0.002849	True
chr21	41144289	41144756	5	0.8556	0.9815	0.1259	37.4223	0.000789	0.001188	True
chr21	41174751	41176078	8	0.96	0.722	-0.238	16.3533	8.256e-05	0.0002188	True
chr21	41210121	41210678	6	0.8789	0.6504	-0.2285	19.444	0.001432	0.001927	True
chr21	41211381	41211886	6	0.8695	0.9728	0.1033	31.461	0.00198	0.002526	True
chr21	41225293	41225383	5	0.8229	0.9332	0.1104	170.0446	2.605e-05	9.184e-05	True
chr21	41236582	41237011	8	0.8282	0.9538	0.1256	18.2628	0.002323	0.002901	True
chr21	41244227	41245254	7	0.951	0.6954	-0.2556	16.0255	0.0002621	0.0005181	True
chr21	41253453	41253706	9	0.8187	0.5133	-0.3053	17.3501	0.0004909	0.0008224	True
chr21	41291804	41292485	5	0.8665	0.9719	0.1054	20.047	0.005916	0.006555	True
chr21	41301923	41302323	7	0.774	0.9401	0.166	17.5791	0.002498	0.003083	True
chr21	41308612	41308796	5	0.8499	0.995	0.1452	106.3854	1.76e-06	1.205e-05	True
chr21	41310898	41311445	6	0.8654	0.9804	0.1151	49.2564	0.0003359	0.0006237	True
chr21	41315894	41316457	5	0.6978	0.9068	0.2089	22.5033	0.009163	0.009744	True
chr21	41321416	41322447	8	0.7628	0.9281	0.1653	24.8525	0.0006323	0.001003	True
chr21	41324066	41324674	8	0.8124	0.4664	-0.3461	21.2564	0.0005292	0.0008735	True
chr21	41326666	41327124	9	0.8289	0.976	0.1471	40.0106	6.303e-06	3.171e-05	True
chr21	41331861	41332368	6	0.723	0.9949	0.2718	264.4757	1.927e-09	3.827e-08	True
chr21	41338805	41339585	6	0.7044	0.9703	0.2659	92.3713	6.09e-06	3.074e-05	True
chr21	41345199	41345294	6	0.7922	0.9397	0.1474	20.8809	0.005088	0.005731	True
chr21	41345628	41346245	6	0.7524	0.9459	0.1935	15.4284	0.003343	0.003944	True
chr21	41351584	41351855	5	0.848	0.9789	0.1309	99.5173	7.107e-05	0.0001956	True
chr21	41356388	41356703	14	0.6896	0.4661	-0.2235	15.6671	1.862e-05	7.154e-05	True
chr21	41358823	41358987	6	0.8025	0.9849	0.1824	79.9197	9.708e-06	4.426e-05	True
chr21	41373896	41374390	5	0.6894	0.9371	0.2476	20.5678	0.003399	0.004	True
chr21	41375476	41375840	6	0.466	0.1995	-0.2665	15.838	0.001747	0.002276	True
chr21	41379845	41380715	7	0.6996	0.9534	0.2538	19.3119	0.0001634	0.0003621	True
chr21	41385656	41385756	5	0.8392	0.9684	0.1292	30.9875	0.002813	0.003412	True
chr21	41387014	41388304	7	0.7067	0.8855	0.1788	15.4576	0.007287	0.0079	True
chr21	41392558	41393092	5	0.7966	0.9712	0.1746	44.1077	0.0004961	0.0008289	True
chr21	41402480	41402920	5	0.7811	0.926	0.1449	20.7856	0.007132	0.007749	True
chr21	41403570	41404162	5	0.6687	0.9576	0.2889	54.9699	9.301e-05	0.0002379	True
chr21	41414496	41414627	6	0.8144	0.9319	0.1175	33.447	0.001374	0.001869	True
chr21	41425600	41425853	5	0.4967	0.8537	0.3569	31.4036	0.0008206	0.001223	True
chr21	41433577	41434083	6	0.8179	0.9467	0.1288	20.0914	0.00543	0.006068	True
chr21	41435615	41435781	5	0.6827	0.9795	0.2968	102.2754	2.062e-05	7.728e-05	True
chr21	41436303	41436463	5	0.7432	0.9568	0.2137	37.1191	0.0005804	0.0009386	True
chr21	41437855	41437982	6	0.846	0.9613	0.1153	40.7677	0.001215	0.001685	True
chr21	41447560	41448089	7	0.6892	0.9328	0.2436	26.6147	0.0001823	0.0003909	True
chr21	41452117	41452247	5	0.8368	0.6547	-0.1821	17.5122	0.007679	0.008284	True
chr21	41457657	41458229	6	0.659	0.8982	0.2392	15.1168	0.004708	0.005351	True
chr21	41494451	41495277	11	0.7114	0.9348	0.2235	22.6483	7.774e-06	3.759e-05	True
chr21	41496221	41496306	6	0.6641	0.905	0.241	22.5138	0.003003	0.00361	True
chr21	41507451	41507522	6	0.8075	0.9803	0.1729	39.3629	8.347e-05	0.00022	True
chr21	41507753	41508177	5	0.8427	0.9823	0.1396	184.56	7.732e-06	3.748e-05	True
chr21	41516461	41516556	6	0.9377	0.8489	-0.0888	16.5444	0.01846	0.01881	True
chr21	41537923	41538322	14	0.8462	0.9773	0.1311	25.3324	2.1e-07	2.171e-06	True
chr21	41541358	41541537	6	0.8003	0.9684	0.1682	23.2422	0.0005536	0.0009064	True
chr21	41544385	41544818	6	0.6924	0.9457	0.2533	25.3666	0.0005076	0.0008442	True
chr21	41546180	41547229	9	0.8149	0.9752	0.1602	25.0937	9.931e-06	4.478e-05	True
chr21	41550837	41550925	11	0.7209	0.8784	0.1575	17.1455	0.0004614	0.0007842	True
chr21	41553809	41554533	10	0.8489	0.9529	0.1039	16.8556	0.001337	0.001831	True
chr21	41559131	41559242	5	0.6095	0.9318	0.3223	18.1531	0.001199	0.001668	True
chr21	41563535	41564360	7	0.7941	0.9646	0.1705	23.8837	0.0003967	0.0007026	True
chr21	41610519	41611117	8	0.9001	0.9868	0.0866	38.8934	9.692e-05	0.0002451	True
chr21	41621246	41621485	5	0.7241	0.95	0.2259	29.8281	0.0008392	0.001245	True
chr21	41626678	41627381	12	0.7377	0.3109	-0.4268	16.6812	9.905e-07	7.582e-06	True
chr21	41640139	41640849	6	0.8238	0.9686	0.1449	20.198	0.001486	0.001984	True
chr21	41640990	41641256	5	0.8518	0.9895	0.1377	113.2436	2.391e-05	8.6e-05	True
chr21	41645405	41646130	10	0.8136	0.9693	0.1557	30.597	3.394e-06	2.027e-05	True
chr21	41664968	41665209	6	0.8687	0.9805	0.1118	30.7903	0.0006829	0.001059	True
chr21	41670800	41670971	5	0.5061	0.9145	0.4084	19.7535	0.001458	0.001956	True
chr21	41674242	41675097	5	0.746	0.9328	0.1869	15.8358	0.01212	0.01265	True
chr21	41690329	41690592	8	0.7374	0.9108	0.1734	26.7472	0.0002352	0.0004775	True
chr21	41705294	41705649	5	0.8807	0.9702	0.0895	19.1677	0.02877	0.02904	True
chr21	41758303	41758398	8	0.0419	0.1818	0.14	29.7676	0.000579	0.0009376	True
chr21	41761658	41761849	6	0.8111	0.9718	0.1607	23.5776	0.0005182	0.0008582	True
chr21	41769169	41769653	8	0.6844	0.9368	0.2523	32.6522	5.895e-05	0.0001708	True
chr21	41802531	41802809	9	0.9212	0.7209	-0.2004	18.6555	0.0003429	0.0006311	True
chr21	41822778	41823094	5	0.8361	0.9711	0.135	35.316	0.002135	0.002698	True
chr21	41826989	41827184	5	0.6335	0.9734	0.3399	23.2344	0.0001222	0.0002899	True
chr21	41836138	41836699	6	0.8188	0.9739	0.1552	50.6373	0.0002323	0.0004731	True
chr21	41876012	41876392	6	0.7478	0.9154	0.1676	16.7847	0.01057	0.01113	True
chr21	41878526	41878936	5	0.95	0.747	-0.203	42.8997	0.0002714	0.0005304	True
chr21	41884395	41884593	6	0.8517	0.9692	0.1175	36.2866	0.001161	0.001624	True
chr21	41904842	41904899	5	0.7519	0.9786	0.2267	32.4741	0.000157	0.0003509	True
chr21	41910881	41911099	5	0.8222	0.9499	0.1278	33.0855	0.006443	0.00709	True
chr21	41912112	41912337	5	0.8073	0.9646	0.1573	16.3133	0.004401	0.005038	True
chr21	41912359	41912708	5	0.7971	0.4673	-0.3298	17.8036	0.001801	0.002331	True
chr21	41917671	41918309	7	0.8066	0.9572	0.1506	20.7954	0.0008013	0.0012	True
chr21	41933581	41933894	5	0.8527	0.9729	0.1201	211.0272	3.801e-05	0.000122	True
chr21	41988268	41988483	5	0.8048	0.9873	0.1825	47.93	5.211e-05	0.0001552	True
chr21	41990317	41990716	6	0.8722	0.7524	-0.1199	38.3503	0.001008	0.00145	True
chr21	42010509	42010698	9	0.6746	0.2718	-0.4028	17.0949	1.748e-05	6.829e-05	True
chr21	42050453	42050978	10	0.8701	0.5004	-0.3697	17.0973	1.101e-05	4.883e-05	True
chr21	42053753	42054162	6	0.8425	0.954	0.1115	19.8557	0.005637	0.006275	True
chr21	42063187	42063823	6	0.8027	0.9517	0.149	18.0336	0.004459	0.005094	True
chr21	42077694	42077872	5	0.7655	0.9549	0.1894	63.5239	0.0006065	0.0009737	True
chr21	42084530	42085284	6	0.7746	0.9704	0.1958	20.3324	0.0004075	0.0007166	True
chr21	42089593	42090465	5	0.8635	0.6496	-0.2139	16.7847	0.003564	0.004162	True
chr21	42130079	42130620	6	0.7063	0.9166	0.2103	19.9396	0.002611	0.003203	True
chr21	42144786	42144963	6	0.806	0.9717	0.1657	92.6588	6.667e-05	0.0001867	True
chr21	42145775	42146442	6	0.7239	0.9306	0.2066	26.9798	0.0009792	0.001418	True
chr21	42147212	42147652	6	0.6679	0.9697	0.3018	37.9777	4.229e-05	0.0001324	True
chr21	42163161	42163318	7	0.5949	0.8641	0.2692	19.7077	0.001799	0.00233	True
chr21	42181745	42181915	5	0.7628	0.9054	0.1426	21.7387	0.006248	0.006897	True
chr21	42208671	42208968	5	0.7752	0.9671	0.1919	45.7289	0.0005526	0.0009055	True
chr21	42233834	42234144	6	0.8424	0.9646	0.1222	16.9541	0.00503	0.005669	True
chr21	42234378	42234514	5	0.7345	0.9056	0.1711	29.4851	0.001665	0.002185	True
chr21	42250522	42251161	9	0.7744	0.9616	0.1872	19.7512	7.079e-05	0.0001952	True
chr21	42251332	42252051	14	0.8354	0.9867	0.1513	44.962	2.204e-10	5.677e-09	True
chr21	42255537	42255717	5	0.8864	0.9715	0.0851	36.3255	0.02786	0.02813	True
chr21	42271117	42271601	5	0.7127	0.9562	0.2436	27.2596	0.0009192	0.001345	True
chr21	42281161	42281491	5	0.6908	0.9231	0.2323	63.391	0.0001589	0.0003537	True
chr21	42286918	42287303	7	0.6532	0.9198	0.2666	28.9028	0.0005758	0.0009342	True
chr21	42305233	42306042	8	0.854	0.9752	0.1212	29.4519	0.0001677	0.0003698	True
chr21	42313894	42314040	5	0.7125	0.9211	0.2086	24.0745	0.005251	0.005888	True
chr21	42375316	42375715	5	0.8698	0.9872	0.1174	26.8862	0.0005694	0.0009253	True
chr21	42382778	42382993	5	0.9727	0.8386	-0.1341	134.9583	0.0001952	0.0004104	True
chr21	42429183	42429792	5	0.8747	0.9903	0.1157	90.2804	5.423e-05	0.0001602	True
chr21	42429902	42430554	6	0.7447	0.9654	0.2207	37.7356	9.85e-05	0.0002476	True
